type, ID, parentID, startX, startY, startZ, endX, endY, endZ, radius, volume, growthVolume, length, growthLength, vesselVolume, distanceToTwig, FittingType, averagePointDistance, maxPointDistance, qualityFlag,segmentID, parentSegmentID, segmentMedianRadius, segmentGrowthVolume, segmentGrowthLength, branchOrder, reverseBranchOrder, reversePipeRadiusBranchorder, reversePipeAreaBranchorder, branchID, treeID, treeSpecies, translateX, translateY, translatez, gvA, gvB, gvC, glA, glB, glC
cylinder, 58, 57, 0.729460, -16.024920, 256.338917, 0.731685, -16.014115, 256.366403, 0.021102, 0.000041, 0.003304, 0.029617, 5.953652, 18.523875, 1.767529, SPHEREFOLLOWING, 0.002346, 0.003482, 1, 9, 8, 0.021102, 0.003344, 5.983315, 0, 9, 3.741657, 14, 0, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 59, 58, 0.731685, -16.014115, 256.366403, 0.732668, -15.999727, 256.394540, 0.022102, 0.000049, 0.003262, 0.031618, 5.924035, 18.109237, 1.737912, SPHEREFOLLOWING, 0.002777, 0.003482, 1, 9, 8, 0.021102, 0.003344, 5.983315, 0, 9, 3.741657, 14, 0, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 60, 59, 0.732668, -15.999727, 256.394540, 0.737259, -15.983997, 256.421594, 0.023870, 0.000057, 0.003214, 0.031629, 5.892417, 17.666587, 1.706294, SPHEREFOLLOWING, 0.002916, 0.003482, 1, 9, 8, 0.021102, 0.003344, 5.983315, 0, 9, 3.741657, 14, 0, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 61, 60, 0.737259, -15.983997, 256.421594, 0.738691, -15.966722, 256.450301, 0.023696, 0.000059, 0.003157, 0.033535, 5.860788, 17.223779, 1.674665, SPHEREFOLLOWING, 0.003605, 0.003482, 1, 9, 8, 0.021102, 0.003344, 5.983315, 0, 9, 3.741657, 14, 0, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 62, 61, 0.738691, -15.966722, 256.450301, 0.739979, -15.945341, 256.474404, 0.023157, 0.000054, 0.003098, 0.032245, 5.827253, 16.754292, 1.641130, SPHEREFOLLOWING, 0.004051, 0.003482, 1, 9, 8, 0.021102, 0.003344, 5.983315, 0, 9, 3.741657, 14, 0, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 63, 62, 0.739979, -15.945341, 256.474404, 0.747019, -15.931637, 256.508760, 0.020324, 0.000049, 0.002859, 0.037652, 5.271327, 15.779179, 1.608885, SPHEREFOLLOWING, 0.005948, 0.003482, 1, 10, 9, 0.019607, 0.002692, 5.141757, 0, 8, 3.605551, 13, 0, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 64, 63, 0.747019, -15.931637, 256.508760, 0.747240, -15.922347, 256.535706, 0.021174, 0.000040, 0.002810, 0.028503, 5.233675, 15.289700, 1.571233, SPHEREFOLLOWING, 0.017551, 0.003482, 1, 10, 9, 0.019607, 0.002692, 5.141757, 0, 8, 3.605551, 13, 0, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 65, 64, 0.747240, -15.922347, 256.535706, 0.754407, -15.905502, 256.564013, 0.019607, 0.000041, 0.002770, 0.033711, 5.205172, 14.919157, 1.542729, SPHEREFOLLOWING, 0.003055, 0.003482, 1, 10, 9, 0.019607, 0.002692, 5.141757, 0, 8, 3.605551, 13, 0, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 66, 65, 0.754407, -15.905502, 256.564013, 0.760750, -15.892329, 256.589870, 0.020035, 0.000037, 0.002729, 0.029704, 5.171461, 14.480915, 1.509018, SPHEREFOLLOWING, 0.002258, 0.003482, 1, 10, 9, 0.019607, 0.002692, 5.141757, 0, 8, 3.605551, 13, 0, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 67, 66, 0.760750, -15.892329, 256.589870, 0.766275, -15.881514, 256.616794, 0.019592, 0.000036, 0.002692, 0.029537, 5.141757, 14.094765, 1.479315, SPHEREFOLLOWING, 0.001947, 0.003482, 1, 10, 9, 0.019607, 0.002692, 5.141757, 0, 8, 3.605551, 13, 0, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 68, 67, 0.766275, -15.881514, 256.616794, 0.767705, -15.871292, 256.645264, 0.019207, 0.000035, 0.002656, 0.030283, 5.112220, 13.710786, 1.449778, SPHEREFOLLOWING, 0.002319, 0.003482, 1, 10, 9, 0.019607, 0.002692, 5.141757, 0, 8, 3.605551, 13, 0, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 69, 68, 0.767705, -15.871292, 256.645264, 0.770399, -15.862963, 256.674666, 0.019102, 0.000035, 0.002621, 0.030677, 5.081937, 13.317105, 1.419495, SPHEREFOLLOWING, 0.002098, 0.003482, 1, 10, 9, 0.019607, 0.002692, 5.141757, 0, 8, 3.605551, 13, 0, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 70, 69, 0.770399, -15.862963, 256.674666, 0.774841, -15.855671, 256.701942, 0.019055, 0.000033, 0.002586, 0.028581, 5.051260, 12.918298, 1.388817, SPHEREFOLLOWING, 0.002017, 0.003482, 1, 10, 9, 0.019607, 0.002692, 5.141757, 0, 8, 3.605551, 13, 0, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 71, 70, 0.774841, -15.855671, 256.701942, 0.774195, -15.844459, 256.728328, 0.022977, 0.000048, 0.002553, 0.028677, 5.022678, 12.546743, 1.360236, SPHEREFOLLOWING, 0.003635, 0.003482, 1, 10, 9, 0.019607, 0.002692, 5.141757, 0, 8, 3.605551, 13, 0, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 72, 71, 0.774195, -15.844459, 256.728328, 0.781215, -15.846563, 256.763205, 0.018738, 0.000039, 0.001914, 0.035639, 3.677876, 9.698355, 1.331559, SPHEREFOLLOWING, 0.002851, 0.003482, 1, 11, 10, 0.020860, 0.001874, 3.642237, 0, 7, 3.000000, 9, 0, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 73, 72, 0.781215, -15.846563, 256.763205, 0.790257, -15.845787, 256.792211, 0.020860, 0.000042, 0.001874, 0.030392, 3.642237, 9.377607, 1.295921, SPHEREFOLLOWING, 0.003374, 0.003482, 1, 11, 10, 0.020860, 0.001874, 3.642237, 0, 7, 3.000000, 9, 0, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 74, 73, 0.790257, -15.845787, 256.792211, 0.796180, -15.846690, 256.813833, 0.030610, 0.000066, 0.001833, 0.022437, 3.611845, 9.104077, 1.265528, SPHEREFOLLOWING, 0.007011, 0.003482, 1, 11, 10, 0.020860, 0.001874, 3.642237, 0, 7, 3.000000, 9, 0, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 75, 74, 0.796180, -15.846690, 256.813833, 0.794379, -15.811974, 256.849396, 0.018265, 0.000052, 0.001535, 0.049730, 3.017732, 8.330471, 1.243092, SPHEREFOLLOWING, 0.004762, 0.003482, 1, 12, 11, 0.019256, 0.001450, 2.937931, 0, 6, 2.828427, 8, 0, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 76, 75, 0.794379, -15.811974, 256.849396, 0.800734, -15.800327, 256.876380, 0.018448, 0.000032, 0.001483, 0.030070, 2.968001, 7.932628, 1.193361, SPHEREFOLLOWING, 0.002260, 0.003482, 1, 12, 11, 0.019256, 0.001450, 2.937931, 0, 6, 2.828427, 8, 0, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 77, 76, 0.800734, -15.800327, 256.876380, 0.805934, -15.788750, 256.902780, 0.019256, 0.000034, 0.001450, 0.029292, 2.937931, 7.692067, 1.163291, SPHEREFOLLOWING, 0.003015, 0.003482, 1, 12, 11, 0.019256, 0.001450, 2.937931, 0, 6, 2.828427, 8, 0, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 78, 77, 0.805934, -15.788750, 256.902780, 0.807486, -15.773815, 256.928090, 0.021023, 0.000041, 0.001416, 0.029429, 2.908639, 7.457733, 1.134000, SPHEREFOLLOWING, 0.003571, 0.003482, 1, 12, 11, 0.019256, 0.001450, 2.937931, 0, 6, 2.828427, 8, 0, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 79, 78, 0.807486, -15.773815, 256.928090, 0.792055, -15.738918, 256.931184, 0.015116, 0.000027, 0.001286, 0.038282, 2.719197, 7.062287, 1.104571, SPHEREFOLLOWING, 0.040357, 0.003482, 1, 13, 12, 0.014179, 0.001178, 2.551464, 0, 5, 2.645751, 7, 0, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 80, 79, 0.792055, -15.738918, 256.931184, 0.783643, -15.715813, 256.938126, 0.014567, 0.000017, 0.001259, 0.025550, 2.680915, 6.794313, 1.066289, SPHEREFOLLOWING, 0.002879, 0.003482, 1, 13, 12, 0.014179, 0.001178, 2.551464, 0, 5, 2.645751, 7, 0, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 81, 80, 0.783643, -15.715813, 256.938126, 0.781753, -15.691550, 256.948893, 0.014275, 0.000017, 0.001242, 0.026612, 2.655365, 6.615462, 1.040738, SPHEREFOLLOWING, 0.017735, 0.003482, 1, 13, 12, 0.014179, 0.001178, 2.551464, 0, 5, 2.645751, 7, 0, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 82, 81, 0.781753, -15.691550, 256.948893, 0.777212, -15.666994, 256.956232, 0.013675, 0.000015, 0.001225, 0.026028, 2.628753, 6.429177, 1.014126, SPHEREFOLLOWING, 0.002339, 0.003482, 1, 13, 12, 0.014179, 0.001178, 2.551464, 0, 5, 2.645751, 7, 0, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 83, 82, 0.777212, -15.666994, 256.956232, 0.774884, -15.644300, 256.965431, 0.014361, 0.000016, 0.001210, 0.024598, 2.602725, 6.246983, 0.988099, SPHEREFOLLOWING, 0.003217, 0.003482, 1, 13, 12, 0.014179, 0.001178, 2.551464, 0, 5, 2.645751, 7, 0, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 84, 83, 0.774884, -15.644300, 256.965431, 0.776271, -15.618346, 256.971378, 0.013579, 0.000015, 0.001194, 0.026663, 2.578127, 6.074796, 0.963500, SPHEREFOLLOWING, 0.003134, 0.003482, 1, 13, 12, 0.014179, 0.001178, 2.551464, 0, 5, 2.645751, 7, 0, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 85, 84, 0.776271, -15.618346, 256.971378, 0.776175, -15.592787, 256.982536, 0.014179, 0.000018, 0.001178, 0.027888, 2.551464, 5.888156, 0.936838, SPHEREFOLLOWING, 0.003343, 0.003482, 1, 13, 12, 0.014179, 0.001178, 2.551464, 0, 5, 2.645751, 7, 0, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 86, 85, 0.776175, -15.592787, 256.982536, 0.777701, -15.569517, 256.992555, 0.015025, 0.000018, 0.001161, 0.025381, 2.523576, 5.692939, 0.908949, SPHEREFOLLOWING, 0.002557, 0.003482, 1, 13, 12, 0.014179, 0.001178, 2.551464, 0, 5, 2.645751, 7, 0, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 87, 86, 0.777701, -15.569517, 256.992555, 0.776599, -15.542512, 257.003211, 0.013813, 0.000017, 0.001143, 0.029052, 2.498195, 5.515272, 0.883568, SPHEREFOLLOWING, 0.002557, 0.003482, 1, 13, 12, 0.014179, 0.001178, 2.551464, 0, 5, 2.645751, 7, 0, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 88, 87, 0.776599, -15.542512, 257.003211, 0.780412, -15.518056, 257.014370, 0.013976, 0.000017, 0.001125, 0.027151, 2.469143, 5.311905, 0.854516, SPHEREFOLLOWING, 0.002442, 0.003482, 1, 13, 12, 0.014179, 0.001178, 2.551464, 0, 5, 2.645751, 7, 0, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 89, 88, 0.780412, -15.518056, 257.014370, 0.782335, -15.491832, 257.022813, 0.012595, 0.000014, 0.001109, 0.027616, 2.441992, 5.121850, 0.827365, SPHEREFOLLOWING, 0.002108, 0.003482, 1, 13, 12, 0.014179, 0.001178, 2.551464, 0, 5, 2.645751, 7, 0, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 90, 89, 0.782335, -15.491832, 257.022813, 0.783552, -15.471983, 257.038247, 0.013141, 0.000014, 0.001095, 0.025173, 2.414375, 4.928535, 0.799749, SPHEREFOLLOWING, 0.001952, 0.003482, 1, 13, 12, 0.014179, 0.001178, 2.551464, 0, 5, 2.645751, 7, 0, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 91, 90, 0.783552, -15.471983, 257.038247, 0.791703, -15.453214, 257.046565, 0.018926, 0.000025, 0.001081, 0.022089, 2.389202, 4.752322, 0.774576, SPHEREFOLLOWING, 0.004508, 0.003482, 1, 13, 12, 0.014179, 0.001178, 2.551464, 0, 5, 2.645751, 7, 0, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 92, 91, 0.791703, -15.453214, 257.046565, 0.786583, -15.423697, 257.055277, 0.014016, 0.000019, 0.000830, 0.031199, 1.794167, 3.692288, 0.752487, SPHEREFOLLOWING, 0.002663, 0.003482, 1, 14, 13, 0.014736, 0.000781, 1.714123, 0, 4, 2.236068, 5, 0, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 93, 92, 0.786583, -15.423697, 257.055277, 0.784065, -15.400657, 257.066508, 0.013173, 0.000014, 0.000811, 0.025755, 1.762968, 3.536294, 0.721288, SPHEREFOLLOWING, 0.002363, 0.003482, 1, 14, 13, 0.014736, 0.000781, 1.714123, 0, 4, 2.236068, 5, 0, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 94, 93, 0.784065, -15.400657, 257.066508, 0.786852, -15.377816, 257.068422, 0.014736, 0.000016, 0.000797, 0.023091, 1.737214, 3.407521, 0.695533, SPHEREFOLLOWING, 0.003489, 0.003482, 1, 14, 13, 0.014736, 0.000781, 1.714123, 0, 4, 2.236068, 5, 0, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 95, 94, 0.786852, -15.377816, 257.068422, 0.781665, -15.352340, 257.062911, 0.013732, 0.000016, 0.000781, 0.026576, 1.714123, 3.292068, 0.672443, SPHEREFOLLOWING, 0.002871, 0.003482, 1, 14, 13, 0.014736, 0.000781, 1.714123, 0, 4, 2.236068, 5, 0, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 96, 95, 0.781665, -15.352340, 257.062911, 0.769859, -15.329134, 257.057206, 0.016235, 0.000022, 0.000765, 0.026654, 1.687547, 3.159191, 0.645867, SPHEREFOLLOWING, 0.004863, 0.003482, 1, 14, 13, 0.014736, 0.000781, 1.714123, 0, 4, 2.236068, 5, 0, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 97, 96, 0.769859, -15.329134, 257.057206, 0.762927, -15.315102, 257.062248, 0.028983, 0.000043, 0.000743, 0.016444, 1.660893, 3.025920, 0.619213, SPHEREFOLLOWING, 0.010091, 0.003482, 1, 14, 13, 0.014736, 0.000781, 1.714123, 0, 4, 2.236068, 5, 0, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 98, 97, 0.762927, -15.315102, 257.062248, 0.791505, -15.275108, 257.067957, 0.011273, 0.000020, 0.000388, 0.049485, 1.029471, 2.328722, 0.602769, SPHEREFOLLOWING, 0.004487, 0.003482, 1, 15, 14, 0.011634, 0.000324, 0.863246, 0, 3, 2.000000, 4, 0, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 99, 98, 0.791505, -15.275108, 257.067957, 0.801670, -15.254710, 257.066045, 0.013057, 0.000012, 0.000368, 0.022870, 0.979986, 2.130780, 0.553284, SPHEREFOLLOWING, 0.003534, 0.003482, 1, 15, 14, 0.011634, 0.000324, 0.863246, 0, 3, 2.000000, 4, 0, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 100, 99, 0.801670, -15.254710, 257.066045, 0.814617, -15.233258, 257.061178, 0.010945, 0.000010, 0.000356, 0.025525, 0.957116, 2.039300, 0.530414, SPHEREFOLLOWING, 0.002841, 0.003482, 1, 15, 14, 0.011634, 0.000324, 0.863246, 0, 3, 2.000000, 4, 0, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 101, 100, 0.814617, -15.233258, 257.061178, 0.824287, -15.212905, 257.058911, 0.010698, 0.000008, 0.000346, 0.022647, 0.931591, 1.937202, 0.504889, SPHEREFOLLOWING, 0.002826, 0.003482, 1, 15, 14, 0.011634, 0.000324, 0.863246, 0, 3, 2.000000, 4, 0, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 102, 101, 0.824287, -15.212905, 257.058911, 0.826264, -15.187241, 257.063238, 0.008699, 0.000006, 0.000338, 0.026101, 0.908944, 1.846612, 0.482242, SPHEREFOLLOWING, 0.002562, 0.003482, 1, 15, 14, 0.011634, 0.000324, 0.863246, 0, 3, 2.000000, 4, 0, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 103, 102, 0.826264, -15.187241, 257.063238, 0.817465, -15.170001, 257.060173, 0.011063, 0.000008, 0.000332, 0.019597, 0.882843, 1.742209, 0.456141, SPHEREFOLLOWING, 0.003005, 0.003482, 1, 15, 14, 0.011634, 0.000324, 0.863246, 0, 3, 2.000000, 4, 0, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 104, 103, 0.817465, -15.170001, 257.060173, 0.808684, -15.152857, 257.047159, 0.014875, 0.000016, 0.000324, 0.023246, 0.863246, 1.663822, 0.436544, SPHEREFOLLOWING, 0.004350, 0.003482, 1, 15, 14, 0.011634, 0.000324, 0.863246, 0, 3, 2.000000, 4, 0, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 105, 104, 0.808684, -15.152857, 257.047159, 0.813803, -15.129909, 257.043904, 0.015125, 0.000017, 0.000308, 0.023737, 0.840000, 1.570839, 0.413298, SPHEREFOLLOWING, 0.005377, 0.003482, 1, 15, 14, 0.011634, 0.000324, 0.863246, 0, 3, 2.000000, 4, 0, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 106, 105, 0.813803, -15.129909, 257.043904, 0.826650, -15.102881, 257.049345, 0.011191, 0.000012, 0.000291, 0.030417, 0.816264, 1.475893, 0.389562, SPHEREFOLLOWING, 0.002612, 0.003482, 1, 15, 14, 0.011634, 0.000324, 0.863246, 0, 3, 2.000000, 4, 0, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 107, 106, 0.826650, -15.102881, 257.049345, 0.839063, -15.084394, 257.055499, 0.011634, 0.000010, 0.000279, 0.023103, 0.785847, 1.354226, 0.359145, SPHEREFOLLOWING, 0.003600, 0.003482, 1, 15, 14, 0.011634, 0.000324, 0.863246, 0, 3, 2.000000, 4, 0, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 108, 107, 0.839063, -15.084394, 257.055499, 0.854291, -15.066333, 257.064101, 0.012043, 0.000011, 0.000269, 0.025141, 0.762745, 1.261816, 0.336043, SPHEREFOLLOWING, 0.004022, 0.003482, 1, 15, 14, 0.011634, 0.000324, 0.863246, 0, 3, 2.000000, 4, 0, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 109, 108, 0.854291, -15.066333, 257.064101, 0.860827, -15.050280, 257.075360, 0.016483, 0.000018, 0.000258, 0.020669, 0.737603, 1.161252, 0.310902, SPHEREFOLLOWING, 0.005391, 0.003482, 1, 15, 14, 0.011634, 0.000324, 0.863246, 0, 3, 2.000000, 4, 0, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 110, 109, 0.860827, -15.050280, 257.075360, 0.878810, -15.028060, 257.064555, 0.010519, 0.000011, 0.000156, 0.030559, 0.443130, 0.804772, 0.290233, SPHEREFOLLOWING, 0.003050, 0.003482, 1, 16, 15, 0.010212, 0.000127, 0.342866, 0, 2, 1.732051, 3, 0, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 111, 110, 0.878810, -15.028060, 257.064555, 0.884075, -15.004562, 257.059811, 0.009417, 0.000007, 0.000145, 0.024544, 0.412570, 0.713094, 0.259674, SPHEREFOLLOWING, 0.003061, 0.003482, 1, 16, 15, 0.010212, 0.000127, 0.342866, 0, 2, 1.732051, 3, 0, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 112, 111, 0.884075, -15.004562, 257.059811, 0.889560, -14.984051, 257.067767, 0.009152, 0.000006, 0.000138, 0.022674, 0.388026, 0.639461, 0.235129, SPHEREFOLLOWING, 0.002802, 0.003482, 1, 16, 15, 0.010212, 0.000127, 0.342866, 0, 2, 1.732051, 3, 0, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 113, 112, 0.889560, -14.984051, 257.067767, 0.897047, -14.965181, 257.077439, 0.008870, 0.000006, 0.000132, 0.022487, 0.365353, 0.571441, 0.212456, SPHEREFOLLOWING, 0.003486, 0.003482, 1, 16, 15, 0.010212, 0.000127, 0.342866, 0, 2, 1.732051, 3, 0, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 114, 113, 0.897047, -14.965181, 257.077439, 0.901480, -14.949560, 257.089245, 0.009723, 0.000006, 0.000127, 0.020076, 0.342866, 0.503980, 0.189969, SPHEREFOLLOWING, 0.003696, 0.003482, 1, 16, 15, 0.010212, 0.000127, 0.342866, 0, 2, 1.732051, 3, 0, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 115, 114, 0.901480, -14.949560, 257.089245, 0.904681, -14.929875, 257.099865, 0.010212, 0.000007, 0.000121, 0.022595, 0.322789, 0.443751, 0.169893, SPHEREFOLLOWING, 0.003290, 0.003482, 1, 16, 15, 0.010212, 0.000127, 0.342866, 0, 2, 1.732051, 3, 0, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 116, 115, 0.904681, -14.929875, 257.099865, 0.907364, -14.913051, 257.112963, 0.012397, 0.000010, 0.000113, 0.021490, 0.300195, 0.375966, 0.147298, SPHEREFOLLOWING, 0.004288, 0.003482, 1, 16, 15, 0.010212, 0.000127, 0.342866, 0, 2, 1.732051, 3, 0, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 117, 116, 0.907364, -14.913051, 257.112963, 0.908675, -14.899445, 257.122018, 0.020299, 0.000021, 0.000103, 0.016396, 0.278705, 0.311498, 0.125808, SPHEREFOLLOWING, 0.005832, 0.003482, 1, 16, 15, 0.010212, 0.000127, 0.342866, 0, 2, 1.732051, 3, 0, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 118, 117, 0.908675, -14.899445, 257.122018, 0.944084, -14.913316, 257.138548, 0.009389, 0.000011, 0.000041, 0.041467, 0.109412, 0.109412, 0.109412, SPHEREFOLLOWING, 0.004503, 0.003482, 1, 17, 16, 0.009559, 0.000023, 0.045593, 0, 1, 1.000000, 1, 0, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
